Date,DI_25_Return_Log,DI_26_Return_Log,DI_27_Return_Log,DI_28_Return_Log,DI_29_Return_Log,DI_30_Return_Log,DI_31_Return_Log,DI_32_Return_Log,DI_33_Return_Log,DI_35_Return_Log,DAP25_Return_Log,DAP26_Return_Log,DAP27_Return_Log,DAP28_Return_Log,DAP30_Return_Log,DAP32_Return_Log,DAP35_Return_Log,DAP40_Return_Log,WDO1_Return_Log,IBOV_Return_Log,TREASURY_Return_Log,S&P_Return_Log
2021-08-19,0.00495991259337555,0.007114429185813335,0.00766248547324808,0.009012040743167755,0.010340307373499313,0.011673593717316319,0.013864198262478323,,0.016742411842916628,0.01958043759425532,0.0018549737569632614,0.0023399258253135142,,0.003100835263802444,0.0021490101253884195,,0.005663129563669873,0.007663703199425588,0.012281119971557432,0.00011021479178451186,0.013677931074569853,0.01569331618489945
2021-08-20,0.005261451703839104,0.006715980807476343,0.008632781214758793,0.013041781068500952,0.01299838634826338,0.015064954960809885,0.017242629722721305,,0.02084587089136428,0.024397132393069353,0.003274622940177162,0.0032879122068877,,0.005094017071720781,0.009834645229822704,,0.01480222759416975,0.014886210374056777,-0.006523163713042681,0.006759180163279672,-0.008036277465500887,0.002069314251198689
2021-08-21,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,0.004944459238729711,0.007494934805687087,0.00958923013515387,0.011303123888289374,0.012984707505559008,0.015050975167659249,0.017228135377841056,,0.020831317583354693,0.02438313190187996,0.0032700027077227777,0.005662281626787321,,0.008417154444214165,0.00983046630802396,,0.016109015816757107,0.01849619498705842,-0.024219773241846605,0.022593257542342867,-0.02596770342666508,-0.024164030328150187
2021-08-25,0.005855937568129122,0.007889812006688372,0.010562227413983057,0.013323264733275006,0.016313065771094724,0.018451747909096785,0.02061790225957984,,0.024949536794996525,0.029218945402913605,0.005396198605249937,0.007561040884417409,,0.00908137611272332,0.013250208034337019,,0.014808445263490634,0.020311985204836618,-0.00817041815162187,0.005266906688947099,-0.010855677713960817,-0.0059988646381139675
2021-08-26,5.185850623802598e-05,-3.157497933364138e-05,-0.00011450065225251825,-0.0010654050108507727,-0.0009478885527383508,-0.0007456581157357343,-0.00045679607297128996,,-0.0006341258196714135,-0.0008064926658451721,-0.0005836424444004691,-0.001062580902406169,,-0.0011541023047116736,-1.0524444966930314e-05,,-0.0017689602385163525,-0.004573110532846325,0.00874534804855002,-0.01836392883048222,0.008511083005399009,0.003838731012077743
2021-08-27,0.0024903616610015772,0.003923588580057487,0.004734571496263703,0.0038244467975563743,0.007017554346722097,0.007535800526467907,0.007974262342620171,,0.00960339972070194,0.01120985932530691,0.004019589026165713,0.00475253652390757,,0.005800449786073779,0.006461783071119894,,0.009630743022690253,0.005905678974875279,-0.012883364782764637,0.01747430035641782,-0.01066342049496376,-0.005255053062048463
2021-08-28,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,-0.00663436590262664,-0.009106126598792142,-0.010758489890901527,-0.01282091635460353,-0.014858080284892378,-0.018779423775808223,-0.02318059222389532,,-0.02822860577438386,-0.033200239163364106,-0.003072618690050608,-0.0037992707496715054,,-0.006172043371331351,-0.00635359167605769,,-0.00866725992391815,-0.010341841793714453,-0.008407387201058074,-0.010606432306042905,-0.013429482897156945,-0.008793519538922346
2021-09-01,0.0003623296167704823,-2.3796341036711214e-05,-0.0005893136041610172,0.002100259000956806,-0.0009364335669535757,-0.000359370034983648,0.0003937167083413876,,0.00039751093717167073,0.00040283660490012224,0.0008248090604179439,0.0018967615455493508,,0.003798162292827173,0.0038926963846586033,,0.00962295416434792,0.004096360826206939,0.009034754122277779,0.006941593954623959,0.009034754122277779,0.007322944985089245
2021-09-02,-0.0062925436731598545,-0.008665735996295557,-0.010707813175202559,-0.013344460622607832,-0.014797876583140931,-0.016086922239518502,-0.017225119694087576,,-0.021002069113369704,-0.024721024724504947,-0.0023530607471352067,-0.004261121995602917,,-0.004832976236178726,-0.006343556965892668,,-0.012577319878736294,-0.010331819430322674,0.002976310628092264,-0.023026777899798734,0.0035613637733725796,0.006121574636383143
2021-09-03,-0.0011385913570250543,-0.002365275924026972,-0.004423186806788964,-0.007313088843638619,-0.006851986079398335,-0.008570928654358753,-0.010484320340287533,,-0.010784203113745429,-0.012727047739540491,-0.00023108107384893565,-0.0009411403916727895,,-0.0028352682655039744,-0.0020745978228070075,,-0.004735576705386699,-0.003114564236417216,-0.0003581504335416302,0.0007340702817790438,-0.0014116426024369743,-0.0006336552979452236
2021-09-04,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,-0.005913231750856546,-0.006624076640335908,-0.008208903122137118,-0.009243326968036685,-0.01007962111671439,-0.0077718507390022685,-0.00458785535475825,,-0.011734000731717154,-0.013847189015879686,0.006027618242103489,0.005468392268544202,,0.01870941195181928,0.011525196340796346,,0.023009011070656726,0.02198678354921464,-0.0015967273308844468,0.01865582759765193,0.0002776874634659728,-0.00587320492659878
2021-09-10,0.0030805600802524223,0.005065997501677275,0.0070917347799512405,0.008630741781683406,0.010240170127074026,0.00822374632133341,0.005416838459364908,,0.015609171241698905,0.01826291480475164,-0.0015305309962358397,0.0019932121381594755,,0.001237579284864576,0.0014320249343381761,,-0.002023447669075856,0.004191263232170413,-0.009132543972993982,-0.010678866701040853,-0.011711146611892325,-0.015553739156405655
2021-09-11,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,0.0030724645864479393,0.0019449695583132736,0.0013512882027659965,0.0004001322278546327,-0.0009068789808237464,-0.0010805871797712077,-0.0012584267118571151,,-0.0016151383031708405,-0.0019635598848786713,0.0030259520168308793,0.0015189277878142377,,0.001901315626226095,0.001431290748991366,,0.0005826207921648557,0.0023879799270539897,0.0028800512966871404,-0.0031365718845252663,0.005221699859943632,-0.003339327204277046
2021-09-15,-0.002306552366277286,-0.0034975705449358627,-0.003422720615022863,-0.004132925622411894,-0.004833700852451511,-0.006653455589220884,-0.008753125474723181,,-0.013762704077371924,-0.01623159557799319,0.0005721059329905027,0.0029281218445506964,,0.0012397336076151253,0.0005812423621259963,,0.0005823829381244807,0.004188299715572004,-0.000813818994918506,-0.008421265715456322,-0.002452022222040333,0.006745219209611084
2021-09-16,0.00038287349285707936,0.0007791935444054971,0.00039807242525194907,0.005499886989942579,0.00040782648222771904,4.0440500508375616e-05,-0.00041800782490576736,,-0.0005938040738679523,-0.0007651244540109608,0.00028033375378983894,-0.0017163060146604286,,-0.0020011075118551067,-0.0027552482886030686,,-0.004562239744486086,-0.006558902136031158,0.004975602878816709,-0.01179808287618956,0.0027473280960434625,0.0029095441267433073
2021-09-17,-0.0019972483173381376,-0.002709429697662562,-0.003411317301296373,-0.008087212513852372,-0.004821332521009246,-0.0036695724341485165,-0.0020808288363101625,,-0.0026149040134788117,-0.003139116973210156,-0.0007660653388627258,-0.0007732759178765786,,-0.0013384649737183212,-0.0019034066542388992,,-0.0006585058547744368,-0.008352336564468377,0.002142600145093159,-0.02192499388802425,-0.00020813054745843473,0.00031421082225041786
2021-09-18,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,0.009004555716567933,0.011628061751595925,0.014209965938900223,0.018513067913258404,0.01806524405471859,0.020088562507736878,0.022053473253487124,,0.026724507314484554,0.03132865145702456,0.0030688324016426216,0.003446704735182292,,0.005905583647181043,0.007419284049332795,,0.008437967888039695,0.004242549369476977,-0.017728575816117496,0.012108990874849348,-0.018314795321438482,-0.018937035177685958
2021-09-22,0.001561984971122129,0.0019306136685151062,0.00277054810730108,0.004640038614849903,0.006945007633845741,0.00820771167055852,0.009570832773176073,,0.011552288518637054,0.013506244309735592,-0.00041674527716733254,-0.0012402313062053333,,-0.0013379809743486488,-0.0019031404360381993,,-0.003258918581392198,-0.0011531395123921375,0.0075949725005719365,0.018093056404281535,0.006068138782835007,0.018874471435065602
2021-09-23,-0.0040821076049603056,-0.005816501701250691,-0.006755900440602006,-0.010648331011579741,-0.012033996001759533,-0.013715105246981786,-0.015420719889781569,,-0.018832373070771534,-0.022191721849587318,-0.001109345412556694,-0.002171781831596992,,-0.004621481317712172,-0.005284991553430109,,-0.009745722247926051,-0.00834066707906036,-0.0016141014508348564,0.015759891343740097,-0.006206373670363306,0.010271261165977576
2021-09-24,-0.002585368947634,-0.0030933165332410286,-0.004361024986786882,-0.006382702994203089,-0.004822735257283289,-0.005898272142376202,-0.007074669673504956,,-0.008686796084287629,-0.010273049118765256,-6.236509672109317e-05,-0.000296355412116806,,-0.0006716505458920148,-0.002738706695938519,,-0.001950104414910011,-0.002943894497213674,0.006406208378492716,-0.0061561353807492395,0.00368750187855399,0.007980303598949013
2021-09-25,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,-0.002859596435590117,-0.0038427945909817077,-0.004810632349243316,-0.006351787702810256,-0.005452021619068035,-0.005875350653655396,-0.00622159353638883,,-0.007651943668700141,-0.009059446266210863,-0.000292576222869105,0.0002861525756790755,,-0.0012110614808598953,-0.0034644603976430044,,-0.004424864889692579,-0.002827642136708423,0.008172088092533954,-0.03045059113645743,0.005679546002003018,-0.01032219383701502
2021-09-29,0.0021545810527049134,0.004240448181555621,0.00513402794144336,0.007157758978032009,0.005616446759853416,0.005588314030869069,0.005389199099343063,,0.010502430874622527,0.012274190648770248,0.0014380577965179607,0.002149648479271464,,0.002066832916574944,0.002446432398077433,,0.0020547632287112785,0.0007625604431859003,-0.0006189426483826538,0.008885094750911914,-0.0006189426483826538,0.0010452854479895775
2021-09-30,-0.0016726982829281683,-0.004218156825592831,-0.005274517297054561,-0.007466716676898003,-0.006744672940537456,-0.0066065348993559125,-0.0062139195426369155,,-0.0076483363408024465,-0.009056412479617802,-0.00029048925731045924,-0.0011106796529127753,,-0.003172611594470472,-0.004302082900385094,,-0.007008483604878187,-0.011791312398916752,0.0022946113413138255,-0.004206967058408435,0.003363495956419957,-0.010981196916071651
2021-10-01,0.003913758232189474,0.005769242379716239,0.007017291940875524,0.008553814336049374,0.010162074350529553,0.011493629193598956,0.012842085297206552,,0.015538788696350754,0.018195012392364113,0.0017811549402677173,0.0026120004114165035,,0.004683053903182069,0.004973968068202636,,0.007231281716321724,0.011521920556336997,-0.010743425723505068,0.0184169244680494,-0.006478519309595278,0.004079350499302564
2021-10-02,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,-0.001078796882325002,-0.0011387239333516812,-0.0014865343305468918,-0.0015581244954020982,-0.0021870474516347237,-0.003275300351234228,-0.002895179342099665,,-0.003611151481280055,-0.004312665064491348,-0.00028447047259801,-0.0015659549617619845,,-0.002506886129695194,-0.002607085736670078,,-0.00957997223381444,-0.006402776181223045,0.004131341672877751,0.0005344711354293729,0.001524942620911173,0.01419912329185612
2021-10-06,0.005365470476753472,0.0069038941778683666,0.007474967376322285,0.00825927368045021,0.008848517088759235,0.00926445116377769,0.00951622642942183,,0.01149414546098391,0.013443628910412364,0.002810850834022164,0.004464419392360318,,0.005982965381380007,0.005810612412946015,,0.011102388570246575,0.004348081655388874,0.0025103341020887484,0.0008599892805060716,0.002391906906207847,0.0066468446538691045
2021-10-07,-0.0025434059016755054,-0.004202754374765883,-0.005258937054510389,-0.005765251147535454,-0.006081515577865337,-0.00622497261393172,-0.006204329608688527,,-0.009652071116898486,-0.011413879737898935,-0.0002842696122219971,-0.001101373092200812,,-0.0025058103270826854,-0.004288081614834957,,-0.00440789548515631,-0.0046078219826323945,0.003922113239425832,0.0008411684596545118,0.0014280914008279733,0.011575357516941137
2021-10-08,0.006523940717282336,0.008423771833880959,0.009350524316791533,0.011334894270829544,0.013384221485420834,0.01478941395239705,0.016129559441679653,,0.019544631647166688,0.02290883583446108,0.0025886361557400355,0.0015823718463019664,,0.0034597169399097584,0.006086839352237255,,0.0092460232344967,0.005576902116832441,0.00017614387433715527,0.021068100745954468,-0.0017283922384590288,-0.0020452565208161438
2021-10-09,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,-0.001078428778897137,-0.0011402135989256152,-0.0010173384935251752,-0.0012804100254509797,-0.001540684722828167,-0.002170810303380303,-0.0028971733003279815,,-0.0036143466859196414,-0.004316236501041905,-0.0003112680477340837,-0.0025119199378891652,,-0.002527767922635007,-0.002628127725939189,,-0.005721180250123291,-0.004631822988989251,0.002099030152662336,0.00496244124882742,0.004240484929192768,0.020569137235735908
2021-10-15,-0.003690531222988113,-0.004564203984939728,-0.005240973867121191,-0.006029001447155888,-0.006715441017872392,-0.007316695527385899,-0.00784529898747527,,-0.009640456900564249,-0.011403375831562862,-0.0023558371148430864,-0.0011220327081566943,,-0.0012228139141830462,-0.002624079727414382,,-0.0031367661641569637,-0.006415463762782348,-0.012204495886369685,0.011279508395383534,-0.01625298414937728,-0.005470085789144683
2021-10-16,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,,,,,,,,,,,,,,,,,,,,,,
2021-10-19,-0.017522840565191905,-0.02157167117195511,-0.024360240059353597,-0.028246128730976195,-0.031807177615561864,-0.034382340391101315,-0.03657906281904211,,-0.04463890430407129,-0.052563325069666524,-0.007294035805718719,-0.010959024423078417,,-0.011788438603857828,-0.01870319037821268,,-0.02391099969804903,-0.010173847965979557,0.01602586182840021,-0.03242261579204644,0.014471493653742805,0.025024922669991213
2021-10-20,0.00012256191704960155,-0.001093652878988011,-0.003303579159533851,-0.004010905343020979,-0.004709827595263366,-0.005776185300579484,-0.006945204386179045,,-0.004158747520130382,0.00020573900211845513,0.00018890281127776615,0.0032861566413075983,,0.0024792221209322105,0.00805938895554443,,0.00953852561953289,-0.010164988179276859,-0.010572389448153568,-0.002651998615612955,-0.009974387339239702,-0.008528359236162866
2021-10-21,-0.01649711049175502,-0.021385945112296932,-0.024165371952252882,-0.0283113303277169,-0.0322225970861663,-0.0370604893448951,-0.04205842833287574,,-0.05134609253640706,-0.06048655559574826,-0.004207646122220073,-0.005879465495740691,,-0.006578906371424731,-0.00864625749486504,,-0.012310423312560137,-0.013716462235761569,0.021930873213452072,-0.02548666756368781,0.018456550808944476,0.023915657192837978
2021-10-22,0.00014621987705674128,0.0011868609369159158,-1.994754508126576e-05,-0.004510766156615096,0.0010883091943938246,0.0019055663099660897,0.007792206284943081,,0.00939714967773599,0.01098035300907943,-0.00115349949502609,-0.00037587959632496057,,0.0005410930547858693,0.00221110139895278,,0.0031107436615748114,-0.0030170009514288235,-0.0022089713380904897,-0.014311249083485057,-0.0010098825631910655,-0.0031457395564775206
2021-10-23,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,,,,,,,,,,,,,,,,,,,,,,
2021-10-26,-0.007515236592645424,-0.007028871763713727,-0.006940702681524726,-0.006974001651611456,-0.00657113055104761,-0.005355148776232971,-0.003626429698485425,,5.230559900831164e-05,0.00536632403157116,-0.0068450441783051855,-0.00947962383586084,,-0.009118143111627628,-0.0061102619366014375,,-0.01098370356530499,-0.010124036847152951,0.004219147350290753,-0.022415431369124925,0.0045775321414581625,0.003945586960128963
2021-10-27,0.003564745613690271,0.0034289087237312508,0.003213674933692405,0.0031990000193917695,0.0030001019840013615,0.0033534783708093555,0.0037102687860049955,,0.0044243951262165,0.005131154927179732,0.003200971902242601,0.005043626701652848,,0.0031455328146926865,0.0018574814974958917,,0.001857858725878157,0.005413782484547377,-0.0013252298939988726,0.0013889991652554713,0.0029722603809449293,-0.0035164112691975415
2021-10-28,-0.019320478345403774,-0.023707029293155223,-0.025744685521346438,-0.02884935438202577,-0.03133804405527731,-0.03066134035482774,-0.028827300644979174,,-0.03723635325054861,-0.03517384372862975,-0.009986044167774613,-0.012454652472577836,,-0.012136951762816102,-0.012573739535259353,,-0.01974873113451244,-0.029484456009969313,0.008667107912709072,-0.010554261808699473,0.0054462964748457085,0.009050911410032178
2021-10-29,0.009193965769949958,0.011213571309995765,0.010092673080198905,0.011947097479925499,0.013792513714768782,0.00949433577276912,0.0037092656722725777,,0.004421490349504175,0.0051269271265643995,0.007402738926067028,0.010246606588855641,,0.01356411538833912,0.012338913862874156,,0.019896457711373522,0.029132818787467853,0.0050882377024741715,-0.01768528731793097,0.004729473545514101,0.01642598043104373
2021-10-30,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,-0.0034842391719210374,-0.00473552949201586,-0.006424260340295332,-0.007472261416106089,-0.008437669892432179,-0.009306620980792098,-0.010116164111002697,,-0.012435082652565014,-0.014734764971629665,0.0003784423306801051,-0.00019859438984185565,,-0.002506053476408545,-0.002618930338192689,,-0.0056986617678795575,-0.013534247816328141,0.005958920398436159,-0.022931932229596868,0.010132491512213538,0.00965697107960344
2021-11-05,0.0018588828602165502,0.0030440235429907863,0.005035508894262599,0.006468875460696475,0.008070814331901268,0.009127297710015017,0.010202022022384797,,0.012343137813062871,0.01446493885817592,-0.0009552653320608011,0.0002543034113636274,,-0.0012189451484022017,-0.00178624256898739,,-0.0018545094993515378,-0.006408386150592171,-0.01951386772803913,0.012427851867403937,-0.015595045168189,-0.016255926960800283
2021-11-06,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,0.009143055449317984,0.012658233572454707,0.014199333244861941,0.015766799651594495,0.01697093729662209,0.01854013058994513,0.019974234412512427,,0.024266829798943245,0.02852091686840479,0.0033732617014958157,0.004782469705234274,,0.005199256650521637,0.006517105211730824,,0.010945443928518888,0.013154812130336783,-0.014419074223628169,0.006966166311994381,-0.010262353479694427,-0.017512245054192115
2021-11-10,0.0010050117189339995,0.0019206891797696178,0.0027330317307637264,0.0034537080954720636,0.004255644134219269,0.004786452084520751,0.0053241708157302425,,0.006398977594667487,0.00746348645048211,0.0008996980095429392,0.000294451083755299,,-1.0291127011165952e-05,-0.0007658303826542563,,-0.0025652863336357613,-0.0027808912567512186,0.0027952976410691287,0.003920117453095076,-0.005654813193246509,-0.0043877940857520665
2021-11-11,0.0015636778293471277,0.0008085641606520054,-0.00047873229646674536,0.006463076141776339,-0.00019864510105416683,0.0008005283180821033,0.0020640524462556386,,0.010374370650532004,0.012150344520674622,0.0028114468429326377,0.0017201386773926636,,0.000174675686865945,-1.5297573008202237e-05,,0.003372228463179358,0.004369394971077465,-0.016305390076183073,0.015390003922042421,-0.0194172922712226,-0.016735867913222527
2021-11-12,0.001841157140359096,0.0030260308506942103,0.002729169192376431,0.0018057963840288958,0.00043771072089307983,-0.0013709442455109618,-0.0036345868782487172,,-0.004536327939696808,-0.005424951186809778,0.004136145103222597,0.003978343461880425,,0.007864610908053108,0.009107537815084632,,0.012329501288105494,0.0114827007811773,0.009484598743027107,-0.012972280276380943,0.01104176033196748,0.016403556860616356
2021-11-13,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,-0.004015772664303906,-0.005454132703278178,-0.0059525033862171135,-0.006657025674622057,-0.007164646704214088,-0.0071385342371691005,-0.00686924718414768,,-0.008488144757421249,-0.010085367713299608,0.00033428084387183786,0.0015650488723710403,,0.0006624344454825821,-0.0009949417938292025,,0.0006605445307125838,-0.001115766498853298,0.0055529791566449474,-0.013509310665680613,0.007711637897491945,0.0031029113531372923
2021-11-18,-0.002330893749884067,-0.0028628275595157697,-0.0022894317694341954,-0.0017358231371598586,-0.0027193338063461483,-0.0024385975559952215,-0.001991311227676401,,-0.003522822664980432,-0.004232975854030095,0.0009973174320660413,0.00021386889286704655,,0.0019427866600628223,0.003146845158788081,,-0.0018935446799729742,0.0006627412507223447,0.007314240378845752,-0.0052687773215825875,0.008271980369734507,0.009870696820147323
2021-11-19,0.004896938280459382,0.005959635088288558,0.0059167433604987605,0.0042602862631429175,0.006774809528323352,0.006575848559829574,0.006121314669091091,,0.007375310730258951,0.008616430030495528,0.0033077718385867744,0.004716009573091796,,0.0032199405728809516,0.004800742810356877,,0.010884537568491686,0.0077672680348577884,0.005770165815681685,0.005616469038432834,0.0080413198209008,0.005131664144526483
2021-11-20,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,0.007102473270606737,0.009984160185299368,0.011826311560817425,0.0137810839847667,0.015621085179062074,0.016657459749404694,0.01746513442051142,,0.02123125600571202,0.02495614414707926,0.0046197582427131645,0.005158452093369785,,0.007686602676510198,0.006451000916865599,,0.005769525140573549,0.005988248445413958,0.0002710323428335895,0.013924257231357842,-0.0014134625454607036,0.0017122239771619363
2021-11-24,0.0032173881862520358,0.003009749061110165,0.0018068931500738196,0.0018017688446063456,0.0017054858951904806,0.0022437864489999572,0.0028710754518835647,,0.003408239027084489,0.0039402843013826815,0.0029674924774027137,0.0015583545249350243,,0.0019371206575168871,0.000658868492613742,,0.000658868492613742,0.0006603813610909769,-0.00401779859089456,0.0079726692255495,-0.003656486415173529,-0.0019929670790304788
2021-11-25,-0.0003865590374910008,-0.0021259269332667185,-0.003198249096811954,-0.0044556241843114065,-0.005879815265813197,-0.007481451363299004,-0.00928592953477148,,-0.011442983927189173,-0.013573719908510447,-0.0003260106123038105,-0.0006866568923299686,,2.2973087731207317e-05,-0.0001662841117482808,,-0.0018929704312938384,-0.004662526016402741,-0.002342113417574785,0.012928581361854073,-0.0023421134175746735,-0.0018099437493291457
2021-11-26,0.004039389593310112,0.00483635197713651,0.004987843371068652,0.006422996638527952,0.008023423812335428,0.00764264745330978,0.006919906590390068,,0.008353770747613284,0.009773231940003733,0.001985439498313076,0.0009988121294160818,,0.0003612292261370805,-0.000653996667169651,,-0.002829332490819938,0.0010003245654391592,0.0013582205801893302,-0.035517572978485325,0.011654867220075743,-0.0253848008130049
2021-11-27,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,0.003199431252613642,0.00629536102058697,0.009078387392004452,0.010231072038678627,0.011186691562707185,0.013410261581081943,0.01584174096439786,,0.019258827569554087,0.02263792362518359,0.0013564992953363658,0.003389782125369747,,0.003888109356231754,0.005656545903590168,,0.0058060414205040895,0.00957492900676603,0.0021181155717707404,-0.008664974916117165,-2.921891708193412e-05,-0.01772638729919781
2021-12-01,0.00043160552680455695,-0.0010380128468176673,-0.0013918274057980076,-0.0017488432408234115,-0.0021010634534106474,-0.002092574592294886,-0.002005635171352461,,-0.0025482613001593813,-0.0030826286997078624,-0.0019243186652813055,-0.0028869074602336257,,-0.0031243173898394126,-0.004255184645986994,,-0.010781805852666191,-0.01348750588847788,0.01427019247532236,-0.012456499924247029,0.015105390661830925,0.004308909259455662
2021-12-02,0.006782596938550859,0.008118176115512401,0.007250373829251142,0.008591875451205174,0.009916575797027274,0.010162949821734732,0.010162161131484354,,0.010338457853931398,0.012118450825185678,0.003975649598478019,0.003832578273904113,,0.0013375646376374453,0.001525997579490391,,0.004526965446271835,0.006023011562174241,-0.002701397615821999,0.03434335950504403,-0.005210619227147767,0.00846391376651551
2021-12-03,0.010654593735839242,0.011787967187399401,0.01453940797040971,0.016498590421311122,0.018157002234836617,0.020637887412078237,0.023166521700829893,,0.028213188989452374,0.03320726315217157,0.00659167103786765,0.009202516885252027,,0.010885639332878786,0.012251594384755909,,0.009626270536867928,0.01311568086821146,7.686203786867929e-05,0.008848055971878892,0.006636019265729543,-0.008547432675909383
2021-12-04,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,0.0017923931470043893,0.004442986580187053,0.004511678289079249,0.0053198133516978345,0.00611767523678639,0.005833892989956103,0.005291161872315841,,0.006372975500557088,0.007444536534626751,-0.0009396223729984975,0.00024669510885413665,,0.0013321469856273592,0.003171205960977061,,0.004522733784800436,0.007792511558321518,-0.012035488403733497,0.005840301546959871,-0.014549817218531326,0.008995213905963096
2021-12-08,0.005795485466737566,0.007558281599017692,0.008155799007775593,0.009410060733880626,0.010555993105122804,0.0119771006975022,0.013423251798939528,,0.013330483598291634,0.015654225706961757,0.0013475712145782014,0.0029263461123871337,,0.003238496867652335,0.006466410469642962,,0.009618955309047746,0.009565312085657805,-0.016017744523407464,0.00464411440276589,-0.016977322566970397,-0.011439128208655011
2021-12-09,-0.00028814598577651636,0.0007660777608871861,0.0040495167335507214,0.005861672630238156,0.008019427412306521,0.009449178791477816,0.01098732668346336,,0.01333617367794246,0.015662792494085975,-0.002561222934386156,-0.002875638376458632,,-0.0018460289398575312,-0.0017755844564430721,,-0.0005761554117622678,0.004246095874051064,0.008439369774654168,-0.019215232353640803,0.00987839176448747,-0.00020298863124533392
2021-12-10,0.007717518007403549,0.009202125239925474,0.012261106487962168,0.013510119810687815,0.014373619035795846,0.015608054134427535,0.016697059763492263,,0.020316518514886618,0.023901308617996393,0.0034983078166488765,0.004940292861869843,,0.008485397569007113,0.009478509408230381,,0.012336801216444643,0.015557608507504116,0.004930787747727011,0.01495122800194544,0.0050504211176044195,0.014528813866392643
2021-12-11,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,0.003979467752913754,0.00479003572866239,0.006319446307480388,0.006672749375908746,0.006744118750331037,0.006189118935585618,0.005284514794150128,,0.006370791252650071,0.007446403298422203,0.0009608954573612444,0.0015221919454392802,,0.0019012037869212493,0.0022793647245537424,,0.0019077353568042027,-0.002910337272523995,0.005273561592202638,-0.0075070380562373374,0.003720121933737662,-0.003492998975357498
2021-12-15,-0.0018058874872936815,-0.001073254762303185,-0.0009752663327112735,-0.0006992028229740986,-0.00024128237288812012,3.42179715930924e-05,0.0003942492488917089,,0.00039403628683842563,0.0003937004360006376,-0.0003346378715560216,0.00018835582045790566,,-0.001269211658888195,-0.00018854335557579315,,-0.00191102684606766,-0.002906702335967796,0.004280430507641888,0.002742304785169785,0.0029637403335663324,0.02147191026893136
